prisonID,fName,lName,DOB,crime,paroleDate,behaviourRisk,workType,cellNum
1778,Bernarr,Scotchforth,1933-06-24 10:03,treason,2023-03-02 8:39,5,laundry,445
1779,Rhonda,Prati,1957-04-27 18:42,forgery,2023-08-01 11:22,5,laundry,445
1780,Lynnett,Hendrik,1942-03-25 21:28,treason,2028-04-23 4:32,5,general labour,445
1781,Jessi,Timothy,1971-08-26 12:48,forgery,2025-07-28 17:49,5,laundry,446
1782,Bette-ann,Schurcke,1971-12-11 11:04,mayhem,2023-03-12 5:32,5,kitchen,446
1783,Arlie,Tilt,1996-05-10 21:21,battery,2026-05-14 8:51,5,kitchen,446
1784,Esmaria,Sale,1993-07-01 14:23,battery,2019-07-19 16:49,5,laundry,446
1785,Kylila,Ovenell,1954-09-25 8:48,battery,2021-06-27 3:54,5,laundry,447
1786,Clem,Beldham,1914-01-15 20:55,treason,2027-09-24 2:05,5,general labour,447
1787,Klarrisa,Fealty,1962-04-09 8:08,manslaughter,2027-05-18 6:20,5,general labour,447
1788,Kelila,Barham,1925-01-03 11:46,battery,2027-09-20 15:00,5,laundry,447
1789,Faunie,Bau,1993-09-08 15:59,rape,2020-08-23 13:04,5,general labour,448
1790,Merl,Bernhard,1996-08-30 21:03,common assault,2024-08-06 19:11,5,kitchen,448
1791,Ewell,Agnew,1978-10-29 7:20,murder,2019-02-26 2:51,5,laundry,448
1792,Katusha,Bambury,1979-10-05 22:19,extortion,2021-11-05 5:20,5,kitchen,448
1793,Beilul,Petschelt,1998-02-28 20:31,treason,2023-09-05 3:33,5,laundry,449
1794,Emmanuel,Baldini,1965-08-20 4:37,arson,2028-04-24 0:45,5,kitchen,449
1795,Hagan,Ferney,1938-03-09 16:00,extortion,2021-06-21 20:44,5,kitchen,449
1796,Neall,Wardroper,1931-09-12 12:57,mayhem,2026-04-02 17:36,5,kitchen,449
1797,Karlotte,Scheu,1932-03-16 4:56,forgery,2023-06-22 21:26,5,laundry,450
1798,Wilmette,Josupeit,1971-03-12 1:33,murder,2022-06-01 4:42,5,general labour,450
1799,Arlin,Filtness,1929-01-05 16:00,rape,2019-11-26 2:20,5,kitchen,450
1800,Trumann,Leishman,1971-10-10 0:50,manslaughter,2020-11-18 5:08,5,general labour,450
